file,total_silence,total_middle_silence,n_pauses,n_middle_pauses,total_duration,not_silence_duration,trimmed_duration,n_words,n_chars,speed_rate_word,speed_rate_char,speed_rate_word_trimmed,speed_rate_char_trimmed,gender,speaker_id,text,transcription,WER
test-clean/2830/3979/2830-3979-0010.flac,1.113,0.0,2,0,3.36,2.247,2.261,8,37,0.42,0.0908108108108108,0.282625,0.0611081081081081,M,2830,BUT THE ESSENCE OF LUTHER'S LECTURES IS THERE,BUT THE ESSENCE OF LUTHER'S LECTURES IS THERE,0.0
test-clean/2830/3979/2830-3979-0011.flac,3.746,2.7460000000000004,7,5,9.45,5.704,8.507,26,85,0.3634615384615384,0.1111764705882352,0.3271923076923076,0.1000823529411764,M,2830,THE LORD WHO HAS GIVEN US POWER TO TEACH AND TO HEAR LET HIM ALSO GIVE US THE POWER TO SERVE AND TO DO LUKE TWO,THE LORD WHO HAS GIVEN US POWER TO TEACH AND TO HEAR LET HIM ALSO GIVE US THE POWER TO SERVE AND TO DO LUKE TWO,0.0
test-clean/2830/3979/2830-3979-0012.flac,1.444,0.377,4,2,3.625,2.181,2.588,8,32,0.453125,0.11328125,0.3235,0.080875,M,2830,THE WORD OF OUR GOD SHALL STAND FOREVER,THE WORD OF OUR GOD SHALL STAND FOREVER,0.0
test-clean/2830/3980/2830-3980-0000.flac,0.9159999999999998,0.0,2,0,3.73,2.814,2.851,12,54,0.3108333333333333,0.069074074074074,0.2375833333333333,0.0527962962962962,M,2830,IN EVERY WAY THEY SOUGHT TO UNDERMINE THE AUTHORITY OF SAINT PAUL,IN EVERY WAY THEY SOUGHT TO UNDERMINE THE AUTHORITY OF SAINT PAUL,0.0
test-clean/2830/3980/2830-3980-0001.flac,1.0319999999999996,0.4599999999999999,3,1,3.945,2.9130000000000003,3.409,14,55,0.2817857142857142,0.0717272727272727,0.2435,0.0619818181818181,M,2830,THEY SAID TO THE GALATIANS YOU HAVE NO RIGHT TO THINK HIGHLY OF PAUL,THEY SAID TO THE GALATIONS YOU HAVE NO RIGHT TO THINK HIGHLY OF PAUL,0.07142857142857142
test-clean/2830/3980/2830-3980-0002.flac,0.5820000000000001,0.0,2,0,2.025,1.4429999999999998,1.468,8,26,0.253125,0.0778846153846153,0.1835,0.0564615384615384,M,2830,HE WAS THE LAST TO TURN TO CHRIST,HE WAS THE LAST TO TURN TO CHRIST,0.0
test-clean/2830/3980/2830-3980-0003.flac,0.9049999999999998,0.0,2,0,2.48,1.5750000000000002,1.6439999999999997,7,26,0.3542857142857142,0.0953846153846153,0.2348571428571428,0.0632307692307692,M,2830,PAUL CAME LATER AND IS BENEATH US,PAUL CAME LATER AND IS BENEATH US,0.0
test-clean/2830/3980/2830-3980-0004.flac,0.912,0.0,2,0,3.81,2.898,2.911,11,47,0.3463636363636364,0.081063829787234,0.2646363636363636,0.0619361702127659,M,2830,INDEED HE PERSECUTED THE CHURCH OF CHRIST FOR A LONG TIME,INDEED HE PERSECUTED THE CHURCH OF CHRIST FOR A LONG TIME,0.0
test-clean/2830/3980/2830-3980-0005.flac,1.4100000000000006,0.5260000000000005,4,2,6.45,5.039999999999999,5.5920000000000005,18,77,0.3583333333333333,0.0837662337662337,0.3106666666666667,0.0726233766233766,M,2830,DO YOU SUPPOSE THAT GOD FOR THE SAKE OF A FEW LUTHERAN HERETICS WOULD DISOWN HIS ENTIRE CHURCH,DO YOU SUPPOSE THAT GOD FOR THE SAKE OF A FEW LUTHERAN HERETICS WOULD DISOWN HIS ENTIRE CHURCH,0.0
test-clean/2830/3980/2830-3980-0006.flac,1.6599999999999997,0.6699999999999999,3,1,6.41,4.75,5.44,13,81,0.4930769230769231,0.0791358024691358,0.4184615384615385,0.0671604938271605,M,2830,AGAINST THESE BOASTING FALSE APOSTLES PAUL BOLDLY DEFENDS HIS APOSTOLIC AUTHORITY AND MINISTRY,AGAINST THESE BOASTING FALSE APOSSTLES PAUL BOLDLY DEFENDS HIS APOSTOLIC AUTHORITY AND MINISTRY,0.07692307692307693
test-clean/2830/3980/2830-3980-0007.flac,2.8689999999999976,1.9159999999999984,7,5,10.19,7.3210000000000015,9.28,33,145,0.3087878787878788,0.0702758620689655,0.2812121212121212,0.064,M,2830,AS THE AMBASSADOR OF A GOVERNMENT IS HONORED FOR HIS OFFICE AND NOT FOR HIS PRIVATE PERSON SO THE MINISTER OF CHRIST SHOULD EXALT HIS OFFICE IN ORDER TO GAIN AUTHORITY AMONG MEN,AS THE AMBASSADOR OF A GOVERNMENT IS HONORED FOR HIS OFFICE AND NOT FOR HIS PRIVATE PERSON SO THE MINISTER OF CHRIST SHOULD EXALT HIS OFFICE IN ORDER TO GAIN AUTHORITY AMONG MEN,0.0
test-clean/2830/3980/2830-3980-0008.flac,1.2149999999999996,0.5359999999999998,3,1,4.84,3.625,4.175000000000001,17,63,0.2847058823529411,0.0768253968253968,0.2455882352941177,0.0662698412698412,M,2830,PAUL TAKES PRIDE IN HIS MINISTRY NOT TO HIS OWN PRAISE BUT TO THE PRAISE OF GOD,PAUL TAKES PRIDE IN HIS MINISTRY NOT TO HIS OWN PRAISE BUT TO THE PRAISE OF GOD,0.0
test-clean/2830/3980/2830-3980-0009.flac,1.6049999999999995,0.8539999999999999,4,2,3.885,2.28,3.16,8,29,0.485625,0.1339655172413793,0.395,0.1089655172413793,M,2830,PAUL AN APOSTLE NOT OF MEN ET CETERA,PAUL AN APOSTLE NOT OF MEN ET CETERA,0.0
test-clean/2830/3980/2830-3980-0010.flac,1.4780000000000009,0.6600000000000001,4,2,6.525,5.047,5.718999999999999,21,96,0.3107142857142857,0.06796875,0.2723333333333333,0.0595729166666666,M,2830,EITHER HE CALLS MINISTERS THROUGH THE AGENCY OF MEN OR HE CALLS THEM DIRECTLY AS HE CALLED THE PROPHETS AND APOSTLES,EITHER HE CALLS MINISTERS THROUGH THE AGENCY OF MEN OR HE CALLS THEM DIRECTLY AS HE CALLED THE PROPHETS AND APOSTLES,0.0
test-clean/2830/3980/2830-3980-0011.flac,1.3000000000000007,0.3170000000000001,3,1,5.525,4.225,4.569,16,68,0.3453125,0.08125,0.2855625,0.0671911764705882,M,2830,PAUL DECLARES THAT THE FALSE APOSTLES WERE CALLED OR SENT NEITHER BY MEN NOR BY MAN,PAUL DECLARES THAT THE FALSE APOSTLES WERE CALLED OR SENT NEITHER BY MEN NOR BY MAN,0.0
test-clean/2830/3980/2830-3980-0012.flac,1.1109999999999998,0.1759999999999999,3,1,3.42,2.309,2.506,12,47,0.285,0.0727659574468085,0.2088333333333333,0.0533191489361702,M,2830,THE MOST THEY COULD CLAIM IS THAT THEY WERE SENT BY OTHERS,THE MOST THEY COULD CLAIM IS THAT THEY WERE SENT BY OTHERS,0.0
test-clean/2830/3980/2830-3980-0013.flac,0.0,0.0,0,0,4.145,4.145,4.145,12,63,0.3454166666666666,0.0657936507936507,0.3454166666666666,0.0657936507936507,M,2830,HE MENTIONS THE APOSTLES FIRST BECAUSE THEY WERE APPOINTED DIRECTLY BY GOD,HE MENTIONS THE APOSTLES FIRST BECAUSE THEY WERE APPOINTED DIRECTLY BY GOD,0.0
test-clean/2830/3980/2830-3980-0014.flac,0.0,0.0,0,0,2.525,2.525,2.525,7,27,0.3607142857142857,0.0935185185185185,0.3607142857142857,0.0935185185185185,M,2830,THE CALL IS NOT TO BE TAKEN LIGHTLY,THE CALL IS NOT TO BE TAKEN LIGHTLY,0.0
test-clean/2830/3980/2830-3980-0015.flac,0.0,0.0,0,0,2.685,2.685,2.685,9,39,0.2983333333333333,0.0688461538461538,0.2983333333333333,0.0688461538461538,M,2830,FOR A PERSON TO POSSESS KNOWLEDGE IS NOT ENOUGH,FOR A PERSON TO POSSESS KNOWLEDGE IS NOT ENOUGH,0.0
test-clean/2830/3980/2830-3980-0016.flac,0.0,0.0,0,0,2.37,2.37,2.37,5,20,0.474,0.1185,0.474,0.1185,M,2830,IT SPOILS ONE'S BEST WORK,IT SPOILS ONE'S BEST WORK,0.0
test-clean/2830/3980/2830-3980-0017.flac,0.0,0.0,0,0,3.665,3.665,3.665,16,54,0.2290625,0.0678703703703703,0.2290625,0.0678703703703703,M,2830,WHEN I WAS A YOUNG MAN I THOUGHT PAUL WAS MAKING TOO MUCH OF HIS CALL,WHEN I WAS A YOUNG MAN I THOUGHT PAUL WAS MAKING TOO MUCH OF HIS CALL,0.0
test-clean/2830/3980/2830-3980-0018.flac,0.0,0.0,0,0,3.42,3.42,3.42,10,44,0.3419999999999999,0.0777272727272727,0.3419999999999999,0.0777272727272727,M,2830,I DID NOT THEN REALIZE THE IMPORTANCE OF THE MINISTRY,I DID NOT THEN REALIZE THE IMPORTANCE OF THE MINISTRY,0.0
test-clean/2830/3980/2830-3980-0019.flac,0.0,0.0,0,0,7.015,7.015,7.015,21,114,0.334047619047619,0.0615350877192982,0.334047619047619,0.0615350877192982,M,2830,I KNEW NOTHING OF THE DOCTRINE OF FAITH BECAUSE WE WERE TAUGHT SOPHISTRY INSTEAD OF CERTAINTY AND NOBODY UNDERSTOOD SPIRITUAL BOASTING,I KNEW NOTHING OF THE DOCTRINE OF FAITH BECAUSE WE WERE TAUGHT SOPHISTRY INSTEAD OF CERTAINTY AND NOBODY UNDERSTOOD SPIRITUAL BOASTING,0.0
test-clean/2830/3980/2830-3980-0020.flac,0.0,0.0,0,0,3.46,3.46,3.46,9,32,0.3844444444444444,0.108125,0.3844444444444444,0.108125,M,2830,THIS IS NO SINFUL PRIDE IT IS HOLY PRIDE,THIS IS NO SINFUL PRIDE IT IS HOLY PRIDE,0.0
test-clean/2830/3980/2830-3980-0021.flac,0.0,0.0,0,0,2.91,2.91,2.91,10,38,0.291,0.076578947368421,0.291,0.076578947368421,M,2830,AND GOD THE FATHER WHO RAISED HIM FROM THE DEAD,AND GOD THE FATHER WHO RAISED HIM FROM THE DEAD,0.0
test-clean/2830/3980/2830-3980-0022.flac,0.0,0.0,0,0,3.27,3.27,3.27,7,37,0.4671428571428571,0.0883783783783783,0.4671428571428571,0.0883783783783783,M,2830,THE CLAUSE SEEMS SUPERFLUOUS ON FIRST SIGHT,THE CLAWS SEEMSD SUPERVLOUS ON FIRST SIGHT,0.42857142857142855
test-clean/2830/3980/2830-3980-0023.flac,0.0,0.0,0,0,6.16,6.16,6.092,19,86,0.3242105263157895,0.0716279069767441,0.3206315789473684,0.0708372093023255,M,2830,THESE PERVERTERS OF THE RIGHTEOUSNESS OF CHRIST RESIST THE FATHER AND THE SON AND THE WORKS OF THEM BOTH,THESE PERVERTORS OF THE RIGHTEOUSNESS OF CHRIST RESIST THE FATHER AND THE SON AND THE WORKS OF THEM BOTH,0.05263157894736842
test-clean/2830/3980/2830-3980-0024.flac,0.0,0.0,0,0,3.935,3.935,1.575,11,53,0.3577272727272727,0.0742452830188679,0.1431818181818182,0.0297169811320754,M,2830,IN THIS WHOLE EPISTLE PAUL TREATS OF THE RESURRECTION OF CHRIST,IN THIS WHOLE OPISTLE PAUL TREATS OF THE RESURRECTION OF CHRIST,0.09090909090909091
test-clean/2830/3980/2830-3980-0025.flac,0.957,0.4159999999999999,4,2,8.795,7.838,7.271999999999999,18,82,0.4886111111111111,0.1072560975609756,0.4039999999999999,0.0886829268292682,M,2830,BY HIS RESURRECTION CHRIST WON THE VICTORY OVER LAW SIN FLESH WORLD DEVIL DEATH HELL AND EVERY EVIL,BY HIS RESURRECTION CHRIST WON THE VICTORY OVER LAW SIN FLESH WORLD DEVIL DEATH HELL AND EVERY EVIL,0.0
test-clean/2830/3980/2830-3980-0026.flac,0.0,0.0,0,0,1.485,1.485,1.485,2,8,0.7425,0.185625,0.7425,0.185625,M,2830,VERSE TWO,FIRST TWO,0.5
test-clean/2830/3980/2830-3980-0027.flac,0.169,0.0,1,0,2.27,2.101,2.144,8,31,0.28375,0.0732258064516129,0.268,0.0691612903225806,M,2830,AND ALL THE BRETHREN WHICH ARE WITH ME,AND ALL THE BRETHREN WHICH ARE WITH ME,0.0
test-clean/2830/3980/2830-3980-0028.flac,0.0,0.0,0,0,3.54,3.54,3.291,12,52,0.295,0.068076923076923,0.27425,0.0632884615384615,M,2830,THIS SHOULD GO FAR IN SHUTTING THE MOUTHS OF THE FALSE APOSTLES,THIS SHOULD GO FAR IN SHUTTING THE MOUTHS OF THE FALSE APOSILES,0.08333333333333333
test-clean/2830/3980/2830-3980-0029.flac,0.1829999999999998,0.0,1,0,9.075,8.892,5.599,26,100,0.3490384615384615,0.09075,0.2153461538461538,0.05599,M,2830,ALTHOUGH THE BRETHREN WITH ME ARE NOT APOSTLES LIKE MYSELF YET THEY ARE ALL OF ONE MIND WITH ME THINK WRITE AND TEACH AS I DO,ALTHOUGH THE BRETHREN WITH ME ARE NOT APOSTLES LIKE MYSELF YET THEY ARE ALL OF ONE MIND WITH ME THINK WRITE AND TEACH AS I DO,0.0
test-clean/2830/3980/2830-3980-0030.flac,1.3370000000000002,0.7920000000000001,3,2,5.25,3.913,4.717,17,75,0.3088235294117647,0.07,0.2774705882352941,0.0628933333333333,M,2830,THEY DO NOT GO WHERE THE ENEMIES OF THE GOSPEL PREDOMINATE THEY GO WHERE THE CHRISTIANS ARE,THEY DO NOT GO WHERE THE ENEMIES OF THE GOSPEL PREDOMINATE THEY GO WHERE THE CHRISTIANS ARE,0.0
test-clean/2830/3980/2830-3980-0031.flac,0.567,0.0,1,0,8.485,7.917999999999999,7.817,27,119,0.3142592592592592,0.0713025210084033,0.2895185185185185,0.0656890756302521,M,2830,WHY DO THEY NOT INVADE THE CATHOLIC PROVINCES AND PREACH THEIR DOCTRINE TO GODLESS PRINCES BISHOPS AND DOCTORS AS WE HAVE DONE BY THE HELP OF GOD,WHY DID THEY NOT INVADE THE CATHOLIC PROVINCES AND PREACH THEIR DOCTRINE TO GODLESS PRINCES BISHOPS AND DOCTORS AS WE HAVE DONE BY THE HELP OF GOD,0.037037037037037035
test-clean/2830/3980/2830-3980-0032.flac,0.0,0.0,0,0,7.22,7.22,7.22,21,82,0.3438095238095238,0.0880487804878048,0.3438095238095238,0.0880487804878048,M,2830,WE LOOK FOR THAT REWARD WHICH EYE HATH NOT SEEN NOR EAR HEARD NEITHER HATH ENTERED INTO THE HEART OF MAN,WE LOOK FOR THAT REWARD WHICH I HATH NOT SEEN NOR EAR HEARD NEITHER HATH ENTERED INTO THE HEART OF MAN,0.047619047619047616
test-clean/2830/3980/2830-3980-0033.flac,0.0,0.0,0,0,2.71,2.71,2.574,7,36,0.3871428571428571,0.0752777777777777,0.3677142857142857,0.0715,M,2830,NOT ALL THE GALATIANS HAD BECOME PERVERTED,NOT ALL THE GALATIONS HAD BECOME PERVERTED,0.14285714285714285
test-clean/2830/3980/2830-3980-0034.flac,0.214,0.0,1,0,2.97,2.756,0.1509999999999999,5,30,0.5940000000000001,0.099,0.0301999999999999,0.0050333333333333,M,2830,THESE MEANS CANNOT BE CONTAMINATED,VHESE MEANS CANNOT BE CONTAMINATED,0.2
test-clean/2830/3980/2830-3980-0035.flac,0.4969999999999999,0.0,1,0,3.335,2.838,2.852,7,41,0.4764285714285714,0.0813414634146341,0.4074285714285714,0.069560975609756,M,2830,THEY REMAIN DIVINE REGARDLESS OF MEN'S OPINION,THEY REMAIN DIVINE REGARDLESS OF MEN'S OPINION,0.0
test-clean/2830/3980/2830-3980-0036.flac,0.3,0.0,1,0,5.765,5.465,5.497999999999999,17,82,0.3391176470588235,0.0703048780487804,0.3234117647058823,0.0670487804878048,M,2830,WHEREVER THE MEANS OF GRACE ARE FOUND THERE IS THE HOLY CHURCH EVEN THOUGH ANTICHRIST REIGNS THERE,WHEREVER THE MEANS OF GRACE ARE FOUND THERE IS THE HOLY CHURCH EVEN THOUGH ANTICHRIST REIGNS THERE,0.0
test-clean/2830/3980/2830-3980-0037.flac,0.0,0.0,0,0,6.42,6.42,6.42,17,72,0.3776470588235294,0.0891666666666666,0.3776470588235294,0.0891666666666666,M,2830,SO MUCH FOR THE TITLE OF THE EPISTLE NOW FOLLOWS THE GREETING OF THE APOSTLE VERSE THREE,SO MUCH FOR THE TITLE OF THE EPISTLE NOW FOLLOWS THE GREETING OF THE APOSTLE VERSE THREE,0.0
test-clean/2830/3980/2830-3980-0038.flac,0.0,0.0,0,0,5.54,5.54,5.54,16,61,0.34625,0.0908196721311475,0.34625,0.0908196721311475,M,2830,GRACE BE TO YOU AND PEACE FROM GOD THE FATHER AND FROM OUR LORD JESUS CHRIST,GRACE BE TO YOU AND PEACE FROM GOD THE FATHER AND FROM OUR LORD JESUS CHRIST,0.0
test-clean/2830/3980/2830-3980-0039.flac,0.4669999999999999,0.2339999999999999,2,1,5.195,4.728000000000001,0.48,17,74,0.3055882352941176,0.0702027027027027,0.028235294117647,0.0064864864864864,M,2830,THE TERMS OF GRACE AND PEACE ARE COMMON TERMS WITH PAUL AND ARE NOW PRETTY WELL UNDERSTOOD,THE TERMS OF GRACE AND PEACE ARE COMMON TERMS WITH PAUL AND ARE NOW PRETTY WELL UNDERSTOOD,0.0
test-clean/2830/3980/2830-3980-0040.flac,0.0,0.0,0,0,2.62,2.62,2.62,7,35,0.3742857142857143,0.0748571428571428,0.3742857142857143,0.0748571428571428,M,2830,THE GREETING OF THE APOSTLE IS REFRESHING,THE GREETING OF THE APOSTLE IS REFRESHING,0.0
test-clean/2830/3980/2830-3980-0041.flac,0.0,0.0,0,0,4.89,4.89,4.89,11,55,0.4445454545454545,0.0889090909090909,0.4445454545454545,0.0889090909090909,M,2830,GRACE INVOLVES THE REMISSION OF SINS PEACE AND A HAPPY CONSCIENCE,GRACE INVOLVES THE REMISSION OF SINS PEACE AND A HAPPY CONSCIENCE,0.0
test-clean/2830/3980/2830-3980-0042.flac,0.0,0.0,0,0,3.02,3.02,3.02,7,36,0.4314285714285714,0.0838888888888888,0.4314285714285714,0.0838888888888888,M,2830,THE WORLD BRANDS THIS A PERNICIOUS DOCTRINE,THE WORLD BRANDS THIS A PERNICIOUS DOCTRINE,0.0
test-clean/2830/3980/2830-3980-0043.flac,0.0,0.0,0,0,1.975,1.975,1.975,3,20,0.6583333333333333,0.09875,0.6583333333333333,0.09875,M,2830,EXPERIENCE PROVES THIS,EXPERIENCE PROVES THIS,0.0
test-clean/2830/3980/2830-3980-0044.flac,0.0,0.0,0,0,3.49,3.49,3.49,8,32,0.43625,0.1090625,0.43625,0.1090625,M,2830,HOWEVER THE GRACE AND PEACE OF GOD WILL,HOWEVER THE GRACE AND PEACE OF GOD WILL,0.0
test-clean/2830/3980/2830-3980-0045.flac,0.0,0.0,0,0,3.51,3.51,3.51,9,40,0.3899999999999999,0.08775,0.3899999999999999,0.08775,M,2830,MEN SHOULD NOT SPECULATE ABOUT THE NATURE OF GOD,MEN SHOULD NOT SPECULATE ABOUT THE NATURE OF GOD,0.0
test-clean/2830/3980/2830-3980-0046.flac,0.0,0.0,0,0,2.84,2.84,2.84,10,35,0.284,0.0811428571428571,0.284,0.0811428571428571,M,2830,WAS IT NOT ENOUGH TO SAY FROM GOD THE FATHER,WAS IT NOT ENOUGH TO SAY FROM GOD THE FATHER,0.0
test-clean/2830/3980/2830-3980-0047.flac,0.0,0.0,0,0,7.865,7.865,7.865,23,107,0.3419565217391304,0.0735046728971962,0.3419565217391304,0.0735046728971962,M,2830,TO DO SO IS TO LOSE GOD ALTOGETHER BECAUSE GOD BECOMES INTOLERABLE WHEN WE SEEK TO MEASURE AND TO COMPREHEND HIS INFINITE MAJESTY,TO DO SO IS TO LOSE GOD ALTOGETHER BECAUSE GOD BECOMES INTOLERABLE WHEN WE SEEK TO MEASURE AND TO COMPREHEND HIS INFINITE MAJESTY,0.0
test-clean/2830/3980/2830-3980-0048.flac,0.0,0.0,0,0,10.44,10.44,10.44,29,124,0.36,0.0841935483870967,0.36,0.0841935483870967,M,2830,HE CAME DOWN TO EARTH LIVED AMONG MEN SUFFERED WAS CRUCIFIED AND THEN HE DIED STANDING CLEARLY BEFORE US SO THAT OUR HEARTS AND EYES MAY FASTEN UPON HIM,HE CAME DOWN TO EARTH LIVED AMONG MEN SUFFERED WAS CRUCIFIED AND THEN HE DIED STANDING CLEARLY BEFORE US SO THAT OUR HEARTS AND EYES MAY FASTEN UPON HIM,0.0
test-clean/2830/3980/2830-3980-0049.flac,0.0,0.0,0,0,3.42,3.42,3.42,9,38,0.38,0.09,0.38,0.09,M,2830,EMBRACE HIM AND FORGET ABOUT THE NATURE OF GOD,EMBRACE HIM AND FORGET ABOUT THE NATURE OF GOD,0.0
test-clean/2830/3980/2830-3980-0050.flac,0.0,0.0,0,0,7.475,7.475,7.475,24,83,0.3114583333333333,0.0900602409638554,0.3114583333333333,0.0900602409638554,M,2830,DID NOT CHRIST HIMSELF SAY I AM THE WAY AND THE TRUTH AND THE LIFE NO MAN COMETH UNTO THE FATHER BUT BY ME,DID NOT CHRIST HIMSELF SAY I AM THE WAY AND THE TRUTH AND THE LIFE NO MAN COMETH UNTO THE FATHER BUT BY ME,0.0
test-clean/2830/3980/2830-3980-0051.flac,0.6710000000000003,0.5149999999999997,2,1,6.44,5.769,6.388,22,93,0.2927272727272727,0.0692473118279569,0.2903636363636364,0.0686881720430107,M,2830,WHEN YOU ARGUE ABOUT THE NATURE OF GOD APART FROM THE QUESTION OF JUSTIFICATION YOU MAY BE AS PROFOUND AS YOU LIKE,WHEN YOU ARGUE ABOUT THE NATURE OF GOD APART FROM THE QUESTION OF JUSTIFICATION YOU MAY BE AS PROFOUND AS YOU LIKE,0.0
test-clean/2830/3980/2830-3980-0052.flac,0.0,0.0,0,0,4.88,4.88,4.88,16,65,0.305,0.075076923076923,0.305,0.075076923076923,M,2830,WE ARE TO HEAR CHRIST WHO HAS BEEN APPOINTED BY THE FATHER AS OUR DIVINE TEACHER,WE ARE TO HEAR CHRIST WHO HAS BEEN APPOINTED BY THE FATHER AS OUR DIVINE TEACHER,0.0
test-clean/2830/3980/2830-3980-0053.flac,0.0,0.0,0,0,5.015,5.015,5.015,13,52,0.3857692307692307,0.0964423076923076,0.3857692307692307,0.0964423076923076,M,2830,AT THE SAME TIME PAUL CONFIRMS OUR CREED THAT CHRIST IS VERY GOD,AT THE SAME TIME PAUL CONFIRMS OUR CREED THAT CHRIST IS VERY GOD,0.0
test-clean/2830/3980/2830-3980-0054.flac,0.0,0.0,0,0,10.085,10.085,10.085,29,128,0.3477586206896552,0.0787890625,0.3477586206896552,0.0787890625,M,2830,THAT CHRIST IS VERY GOD IS APPARENT IN THAT PAUL ASCRIBES TO HIM DIVINE POWERS EQUALLY WITH THE FATHER AS FOR INSTANCE THE POWER TO DISPENSE GRACE AND PEACE,THAT CHRIST IS VERY GOD IS APPARENT IN THAT PAUL ASCRIBES TO HIM DIVINE POWERS EQUALLY WITH THE FATHER AS FOR INSTANCE THE POWER TO DISPENSE GRACE AND PEACE,0.0
test-clean/2830/3980/2830-3980-0055.flac,0.0,0.0,0,0,7.335,7.335,7.335,20,89,0.36675,0.0824157303370786,0.36675,0.0824157303370786,M,2830,TO BESTOW PEACE AND GRACE LIES IN THE PROVINCE OF GOD WHO ALONE CAN CREATE THESE BLESSINGS THE ANGELS CANNOT,TO BESTOW PEACE AND GRACE LIES IN THE PROVINCE OF GOD WHO ALONE CAN CREATE THESE BLESSINGS THE ANGELS CANNOT,0.0
test-clean/2830/3980/2830-3980-0056.flac,0.0,0.0,0,0,5.35,5.35,5.35,17,81,0.3147058823529411,0.0660493827160493,0.3147058823529411,0.0660493827160493,M,2830,OTHERWISE PAUL SHOULD HAVE WRITTEN GRACE FROM GOD THE FATHER AND PEACE FROM OUR LORD JESUS CHRIST,OTHERWISE PAUL SHOULD HAVE WRITTEN GRACE FROM GOD THE FATHER AND PEACE FROM OUR LORD JESUS CHRIST,0.0
test-clean/2830/3980/2830-3980-0057.flac,0.0,0.0,0,0,8.07,8.07,8.07,23,105,0.3508695652173913,0.0768571428571428,0.3508695652173913,0.0768571428571428,M,2830,THE ARIANS TOOK CHRIST FOR A NOBLE AND PERFECT CREATURE SUPERIOR EVEN TO THE ANGELS BECAUSE BY HIM GOD CREATED HEAVEN AND EARTH,THE ARIANS TOOK CHRIST FOR A NOBLE AND PERFECT CREATURE SUPERIOR EVEN TO THE ANGELS BECAUSE BY HIM GOD CREATED HEAVEN AND EARTH,0.0
test-clean/2830/3980/2830-3980-0058.flac,0.0,0.0,0,0,2.69,2.69,2.69,6,32,0.4483333333333333,0.0840625,0.4483333333333333,0.0840625,M,2830,MOHAMMED ALSO SPEAKS HIGHLY OF CHRIST,MOHAMMED ALSO SPEAKS HIGHLY OF CHRIST,0.0
test-clean/2830/3980/2830-3980-0059.flac,0.0,0.0,0,0,1.825,1.825,1.825,5,20,0.365,0.09125,0.365,0.09125,M,2830,PAUL STICKS TO HIS THEME,PAUL STICKS TO HIS THEME,0.0
test-clean/2830/3980/2830-3980-0060.flac,0.0,0.0,0,0,2.675,2.675,2.675,10,41,0.2674999999999999,0.0652439024390243,0.2674999999999999,0.0652439024390243,M,2830,HE NEVER LOSES SIGHT OF THE PURPOSE OF HIS EPISTLE,HE NEVER LOSES SIGHT OF THE PURPOSE OF HIS EPISTLE,0.0
test-clean/2830/3980/2830-3980-0061.flac,0.0,0.0,0,0,7.12,7.12,7.12,14,54,0.5085714285714286,0.1318518518518518,0.5085714285714286,0.1318518518518518,M,2830,NOT GOLD OR SILVER OR PASCHAL LAMBS OR AN ANGEL BUT HIMSELF WHAT FOR,NOT GOLD OR SILVER OR PASIAL LAMBS OR AN ANGEL BUT HIMSELF WHAT FOR,0.07142857142857142
test-clean/2830/3980/2830-3980-0062.flac,0.0,0.0,0,0,5.44,5.44,5.44,14,48,0.3885714285714286,0.1133333333333333,0.3885714285714286,0.1133333333333333,M,2830,NOT FOR A CROWN OR A KINGDOM OR OUR GOODNESS BUT FOR OUR SINS,NOT FOR A CROWN OR A KINGDOM OR OUR GOODNESS BUT FOR OUR SINS,0.0
test-clean/2830/3980/2830-3980-0063.flac,0.0,0.0,0,0,5.415,5.415,5.415,12,61,0.45125,0.0887704918032786,0.45125,0.0887704918032786,M,2830,UNDERSCORE THESE WORDS FOR THEY ARE FULL OF COMFORT FOR SORE CONSCIENCES,UNDERSCORE THESE WORDS FOR THEY ARE FULL OF COMFORT FOR SORE CONSCIENCES,0.0
test-clean/2830/3980/2830-3980-0064.flac,0.0,0.0,0,0,2.88,2.88,2.88,8,32,0.36,0.09,0.36,0.09,M,2830,HOW MAY WE OBTAIN REMISSION OF OUR SINS,HOW MAY WE OBTAIN REMISSION OF OUR SINS,0.0
test-clean/2830/3980/2830-3980-0065.flac,0.0,0.0,0,0,6.515,6.515,6.515,19,73,0.3428947368421052,0.0892465753424657,0.3428947368421052,0.0892465753424657,M,2830,PAUL ANSWERS THE MAN WHO IS NAMED JESUS CHRIST AND THE SON OF GOD GAVE HIMSELF FOR OUR SINS,PAUL ANSWERS THE MAN WHO IS NAMED JESUS CHRIST AND THE SON OF GOD GAVE HIMSELF FOR OUR SINS,0.0
test-clean/2830/3980/2830-3980-0066.flac,0.0,0.0,0,0,6.085,6.085,6.085,21,83,0.2897619047619048,0.0733132530120481,0.2897619047619048,0.0733132530120481,M,2830,SINCE CHRIST WAS GIVEN FOR OUR SINS IT STANDS TO REASON THAT THEY CANNOT BE PUT AWAY BY OUR OWN EFFORTS,SINCE CHRIST WAS GIVEN FOR OUR SINS IT STANDS TO REASON THAT THEY CALNOT BE PUT AWAY BY OUR OWN EFFORTS,0.047619047619047616
