file,speaker_id,text,gender,transcription,WER,total_silence,total_middle_silence,n_pauses,n_middle_pauses,total_duration,not_silence_duration,trimmed_duration,n_words,n_chars,speed_rate_word,speed_rate_char,speed_rate_word_trimmed,speed_rate_char_trimmed,RMS,ZCR,MFCC_5,MFCC_10,MFCC_15,MFCC_20,MFCC_25,MFCC_30,chroma,duration,meanF0Hz,stdevF0Hz,HNR,localJitter,localabsoluteJitter,rapJitter,ppq5Jitter,ddpJitter,localShimmer,localdbShimmer,apq3Shimmer,apq5Shimmer,apq11Shimmer,ddaShimmer,f1_mean,f2_mean,f3_mean,f4_mean,f1_median,f2_median,f3_median,f4_median,pF,fdisp,avgFormant,mff,fitch_vtl,delta_f,vtl_delta_f
test-clean/1995/1837/1995-1837-0028.flac,1995,THE CHAIR WAS EMPTY BUT HE KNEW,F,THE CHAIR WAS EMPTY BUT HE KNEW,0.0,0.8629999999999999,0.3190000000000002,3,1,2.34,1.477,1.815,7,25,0.3342857142857142,0.0935999999999999,0.2592857142857143,0.0726,0.0337086000630937,5454.0,-59.326874,-33.247063,-23.983965,-20.029854,-17.122953,-13.93282,0.2653048,2.34,204.15812366193435,43.74202077485809,20.3775528155276,0.0132914497919951,6.549566398077913e-05,0.0050046518456891,0.0062256610365333,0.0150139555370675,0.0513030015293295,0.5756440711561622,0.0132115916441107,0.0195385552143187,0.0459829689048298,0.0396347749323323,361.7922332319693,1824.6044581697936,2741.251002239103,3880.200148668485,359.66323617108014,1912.2582881808744,2753.8994366969496,3894.602605734528,0.6832397992442789,1178.313123187816,2230.105891695858,1648.0237143638844,17.417249059495578,1122.09889343667,15.595773333669792
test-clean/1995/1837/1995-1837-0029.flac,1995,HE DARTED THROUGH THE TREES AND PAUSED A TALL MAN STRONGLY BUT SLIMLY MADE,F,HE DARTED THROUGH THE TREES AND PAWUSED A TALL MAN STRONGLY BUT SLIMLY MADE,0.0714285714285714,1.207,0.69,5,3,5.58,4.373,5.083,14,61,0.3985714285714286,0.0914754098360655,0.3630714285714286,0.083327868852459,0.0314694361450718,12903.0,-44.846222,-24.990173,-18.279884,-15.4877205,-13.595997,-11.138529,0.2882802,5.58,202.93932801686927,36.56803168981358,18.81868876835864,0.0150350043875642,7.429841659647344e-05,0.0056436418468564,0.0067855430562076,0.0169309255405692,0.0529513444899736,0.5268027758726432,0.0173095581273602,0.026268981420279,0.0531897891460317,0.0519286743820808,495.41838690243264,1614.7369113009927,2661.709453472108,3640.28224877235,449.2983774746806,1643.0009304446978,2673.0205834030835,3756.196410280237,0.2426738072479339,1102.299344268519,2130.379075400675,1649.9881074912698,17.031327956879515,1072.3042608996632,16.319994835530636
test-clean/2094/142345/2094-142345-0000.flac,2094,IT IS A VERY FINE OLD PLACE OF RED BRICK SOFTENED BY A PALE POWDERY LICHEN WHICH HAS DISPERSED ITSELF WITH HAPPY IRREGULARITY SO AS TO BRING THE RED BRICK INTO TERMS OF FRIENDLY COMPANIONSHIP WITH THE LIMESTONE ORNAMENTS SURROUNDING THE THREE GABLES THE WINDOWS AND THE DOOR PLACE,F,IT IS A VERY FINE OLD PLACE OF RED BRICK SOFTENED BY A PALE POWDERY LICEN WHICH HAS DISPERSED ITSELF WITH HAPPY IRREGULARITY SO AS TO BRING THE RED BRICK INTO TERMS OF FRIENDLY COMPANIONSHIP WITH THE LIMESTONE ORNAMENTS SURROUNDING THE THREE GABLES THE WINDOWS AND THE DOOR PLACE,0.0204081632653061,6.480999999999998,5.250999999999998,13,11,22.57,16.089000000000002,21.389000000000003,49,232,0.4606122448979592,0.0972844827586206,0.4365102040816327,0.0921939655172413,0.0479658358356137,40567.0,-30.249804,-13.417848,-7.668821,-5.747924,-4.697985,-3.3639326,0.4219616,22.57,195.27512284777427,29.535154512417986,13.308558244673051,0.015545342251632,8.009702555242975e-05,0.0061522954670929,0.0070958501845498,0.0184568864012789,0.0914026208577985,0.894440807792487,0.0305356387555732,0.0522778573658412,0.0856239338540409,0.0916069162667198,446.43207745310247,1710.477312171619,2613.228951215412,3747.9703060659695,410.6836322983455,1704.266102914984,2699.674968592648,3774.898784008646,0.287681869555955,1121.4050505701002,2147.380871953656,1634.238351017097,17.284929356043044,1082.05114933493,16.17298776564876
test-clean/2094/142345/2094-142345-0001.flac,2094,BUT THE WINDOWS ARE PATCHED WITH WOODEN PANES AND THE DOOR I THINK IS LIKE THE GATE IT IS NEVER OPENED,F,BUT THE WINDOWS ARE PATCHED WITH WOODEN PANES AND THE DOOR I THINK IS LIKE THE GATE IT IS NEVER OPENED,0.0,3.027,1.8120000000000005,5,3,8.03,5.003,6.846,21,82,0.3823809523809524,0.0979268292682926,0.326,0.0834878048780487,0.0528598199748632,10407.0,-29.80373,-13.364121,-7.6026044,-5.570808,-4.5601506,-3.373855,0.43193266,8.03,192.8725126646729,30.47610919217672,13.645031485352517,0.0173505917531078,9.044417699892118e-05,0.0076894715676543,0.0087239369644758,0.0230684147029631,0.108020418933944,1.045001190114336,0.0329112088989972,0.0537097595662129,0.101250434974789,0.0987336266969918,451.19045116693707,1750.9774143213356,2698.467247862587,3868.480004192344,419.35345369777554,1793.1901407416512,2777.841097434869,3934.002555036738,0.7583823030850143,1171.549700446321,2231.0968117277584,1693.1177033918716,16.705798687032726,1124.4320773417678,15.563412279531516
test-clean/2094/142345/2094-142345-0002.flac,2094,FOR IT IS A SOLID HEAVY HANDSOME DOOR AND MUST ONCE HAVE BEEN IN THE HABIT OF SHUTTING WITH A SONOROUS BANG BEHIND A LIVERIED LACKEY WHO HAD JUST SEEN HIS MASTER AND MISTRESS OFF THE GROUNDS IN A CARRIAGE AND PAIR,F,FOR IT IS A SOLID HEAVY HANDSOME DOOR AND MUST ONCE HAVE BEEN IN THE HABIT OF SHUTTING WITH A SANOROUS BANG BEHIND THE LIVERYED LACKEY WHO HAD JUST SEEN HIS MASTER AND MISTRESS OFF THE GROUNDS IN A CARRIAGE AND PAR,0.0952380952380952,3.314999999999999,2.143,8,6,15.52,12.205,14.396,42,174,0.3695238095238095,0.0891954022988505,0.3427619047619047,0.082735632183908,0.0462752897061877,30385.0,-28.706,-12.987328,-7.396764,-5.7959423,-4.847993,-3.6473806,0.382351,15.52,192.4339602417385,26.885876563713275,13.33273094834128,0.014194760330121,7.397446880497536e-05,0.0057916801231107,0.0067525141364684,0.0173750403693321,0.091082024944611,0.9042900261077036,0.0329297511217249,0.0552787395293274,0.0859605469403799,0.0987892533651747,478.976171589772,1769.1304766324567,2699.039726794348,3769.490851578641,424.9005626821911,1753.0372135920402,2797.794539223481,3819.078751413088,0.6040125286268236,1131.3927295769656,2198.7027667277,1679.6284352628202,16.81057036133192,1104.917527606365,15.83828617318713
test-clean/2094/142345/2094-142345-0003.flac,2094,A LARGE OPEN FIREPLACE WITH RUSTY DOGS IN IT AND A BARE BOARDED FLOOR AT THE FAR END FLEECES OF WOOL STACKED UP IN THE MIDDLE OF THE FLOOR SOME EMPTY CORN BAGS,F,A LARGE OPEN FIREPLACE WITH RUSTY DOGS IN IT AND A BARE BOARDED FLOOR AT THE FAR END FLEECES OF WOOLLS STACKED UP IN THE MIDDLE OF THE FLOOR SOME EMPTY CORN BAGS,0.0303030303030303,4.997999999999998,4.063999999999998,7,5,14.675,9.677000000000003,13.803,33,127,0.4446969696969697,0.1155511811023622,0.4182727272727272,0.1086850393700787,0.044766691028009,19434.0,-32.20355,-14.063042,-8.036985,-5.886878,-4.6683273,-3.477518,0.46961373,14.675,188.7079553661148,31.37924739870728,13.188576084621523,0.0177935109174975,9.456937368745728e-05,0.007108352318922,0.0086648778799437,0.021325056956766,0.0875399398609145,0.8638904372412493,0.0303536872808491,0.0520179251141137,0.0858098961202921,0.0910610618425473,466.58436615664806,1560.4713329269157,2538.577192445353,3768.449259524866,445.58871353106593,1606.0688106256034,2675.616721706115,3809.184193566555,0.2446494757706848,1121.1984933451631,2134.114609857335,1643.3820964290342,17.103031900963572,1078.7182883072462,16.22295662332885
test-clean/2094/142345/2094-142345-0004.flac,2094,AND WHAT THROUGH THE LEFT HAND WINDOW,F,AND WHAT THROUGH THE LEFT HAND WINDOW,0.0,1.0599999999999998,0.3079999999999998,3,1,2.64,1.5800000000000003,2.423,7,31,0.3771428571428571,0.0851612903225806,0.3461428571428571,0.0781612903225806,0.0514800905241733,1569.0,-30.965088,-13.047835,-6.6683497,-4.7908025,-3.5062993,-2.1575422,0.49112555,2.64,211.36440329886108,20.723605143915982,12.953011995078734,0.0160307474204016,7.585121166298811e-05,0.0071430152223295,0.0098856327234513,0.0214290456669886,0.1150522668050203,1.0884269054494722,0.0430996404874205,0.0688009711973633,0.0847675686599681,0.1292989214622616,455.27587764908367,1646.6416905968076,2686.567500927549,3825.34513337149,422.4508184747384,1675.533664143779,2703.863635960861,3890.834660976734,0.4252990236885782,1156.1279475006652,2173.1706948890283,1651.9207891180686,17.075448455609838,1100.100300417798,15.90764041547286
test-clean/2094/142345/2094-142345-0005.flac,2094,SEVERAL CLOTHES HORSES A PILLION A SPINNING WHEEL AND AN OLD BOX WIDE OPEN AND STUFFED FULL OF COLOURED RAGS,F,SEVERAL CLOSE HORSES A PILLION A SPINNING WHEEL AND AN OLD BOX WIDE OPEN AND STUFFED FUL OF COLOURED RAGS,0.1,1.809,0.995,4,3,9.09,7.281,5.773,20,88,0.4545,0.1032954545454545,0.2886499999999999,0.0656022727272727,0.0703140189084299,11836.0,-28.135885,-10.246304,-4.3037643,-2.5168068,-1.5817541,-0.60483,0.46930647,9.09,199.31522276596613,27.48229622985433,10.329901905076746,0.0177568460064003,8.990378162765664e-05,0.0073527291314479,0.009103202980233,0.0220581873943439,0.1249522633859477,1.1874680331235643,0.0463933095835115,0.0853145013686185,0.1126983421294993,0.1391799287505346,474.7039454350326,1553.215311380216,2719.4001478468936,3783.180431286608,437.04065414541645,1597.6748246396996,2752.07851008653,3811.069022643248,0.3253349360784471,1124.6761228326106,2149.465752878724,1645.0513757422104,17.104957294752143,1087.331924690474,16.09444145124466
test-clean/2094/142345/2094-142345-0006.flac,2094,AT THE EDGE OF THIS BOX THERE LIES A GREAT WOODEN DOLL WHICH SO FAR AS MUTILATION IS CONCERNED BEARS A STRONG RESEMBLANCE TO THE FINEST GREEK SCULPTURE AND ESPECIALLY IN THE TOTAL LOSS OF ITS NOSE,F,AT THE EDGE OF THIS BOX THERE LIES A GREAT WOODEN DALL WHICH SO FAR AS MUTILATION IS CONCERNED BEARS A STRONG RESEMBLANCE TO THE FINEST GREEK SCULPTURE AND ESPECIALLY IN THE TOTAL LOSS OF ITS NOSE,0.027027027027027,1.89,1.425,5,4,13.82,11.93,13.38,37,160,0.3735135135135135,0.086375,0.3616216216216216,0.083625,0.0552941040491732,26651.0,-26.505924,-11.30593,-5.9838867,-4.409375,-3.483202,-2.4684696,0.42603084,13.82,190.3688907920298,30.54541822075859,10.950349607510264,0.018716922764219,9.84286305619009e-05,0.0074164801955282,0.0082764807415483,0.0222494405865848,0.1188217571105307,1.0713942592066774,0.0401642592239447,0.0744664744610576,0.1068760962049481,0.1204927776718343,455.0708400162658,1637.3328370272743,2639.4738222165124,3739.115788508783,426.625980609956,1668.2062939224363,2725.2487911150365,3746.915184899276,0.2834714390768159,1106.76306809644,2141.749062636676,1641.890795803114,17.161398221610227,1078.235597910652,16.23021910416478
test-clean/2094/142345/2094-142345-0007.flac,2094,THE HISTORY OF THE HOUSE IS PLAIN NOW,F,THE HISTORY OF THE HOUSE IS PLAIN NOW,0.0,1.0360000000000005,0.0,2,0,2.7,1.664,1.864,8,30,0.3375,0.09,0.2329999999999999,0.0621333333333333,0.0466454387007754,4007.0,-34.436447,-14.811951,-8.553027,-6.461465,-4.837971,-3.3092198,0.4638693,2.7,201.11828861595816,48.58439899974798,12.008982218318216,0.0174174358336606,8.663472517800052e-05,0.0078562247140703,0.00809217666738,0.0235686741422111,0.0809644946222731,0.7981090644208757,0.0261063421525842,0.0424454613149575,0.0806587467366023,0.0783190264577527,554.785061427608,1776.7958957402618,2735.844754083351,3770.737671618127,477.8230596297376,1815.730875238283,2798.0387153221773,3873.249970603753,0.9164121232521716,1131.8089703246717,2241.2106551984875,1751.1040692272732,16.05468797896368,1119.71331086147,15.629000593496636
test-clean/2094/142345/2094-142345-0008.flac,2094,BUT THERE IS ALWAYS A STRONGER SENSE OF LIFE WHEN THE SUN IS BRILLIANT AFTER RAIN AND NOW HE IS POURING DOWN HIS BEAMS AND MAKING SPARKLES AMONG THE WET STRAW AND LIGHTING UP EVERY PATCH OF VIVID GREEN MOSS ON THE RED TILES OF THE COW SHED AND TURNING EVEN THE MUDDY WATER THAT IS HURRYING ALONG THE CHANNEL TO THE DRAIN INTO A MIRROR FOR THE YELLOW BILLED DUCKS WHO ARE SEIZING THE OPPORTUNITY OF GETTING A DRINK WITH AS MUCH BODY IN IT AS POSSIBLE,F,BUT THERE IS ALWAYS A STRONGER SENSE OF LIFE WHEN THE SUN IS BRILLIANT AFTER RAIN AND NOW HE IS POURING DOWN HIS BEAMS AND MAKING SPARKLES AMONG THE WET STRAW AND LIGHTING UP EVERY PATCH OF VIVID GREEN MOSS ON THE RED TILES OF THE CAUSHED AND TURNING EVEN THE MUDDY WATER THAT IS HURRYING ALONG THE CHANNEL TO THE DRAIN INTO A MIRROR FOR THE YELLOW BUILLE DUCKS WHO ARE SEIZING THE OPPORTUNITY OF GETTING A DRINK WITH AS MUCH BODY IN IT AS POSSIBLE,0.034090909090909,7.733999999999998,6.539,13,11,31.65,23.916,30.483,88,361,0.3596590909090909,0.0876731301939058,0.3463977272727273,0.0844404432132964,0.0402792761633162,47429.0,-30.602781,-14.013699,-8.5207205,-6.6393213,-5.570872,-4.3037987,0.40170896,31.65,187.3604272494125,28.06043907552064,14.874224597723892,0.0180844781281817,9.674798415019386e-05,0.0078020374805286,0.0085542180067975,0.023406112441586,0.0805515095304184,0.8115818397493594,0.0278964357708257,0.0452324934247189,0.0793297603132889,0.0836893073124771,455.1510614701426,1753.137521145146,2690.1700421840387,3842.716085207877,397.5080579261801,1757.7371233625208,2787.7954043722334,3876.745728516844,0.5877269332182324,1159.7458901968878,2204.9465785444445,1657.704128852283,17.10971103007668,1113.021822606972,15.722962159906874
test-clean/2094/142345/2094-142345-0009.flac,2094,FOR THE GREAT BARN DOORS ARE THROWN WIDE OPEN AND MEN ARE BUSY THERE MENDING THE HARNESS UNDER THE SUPERINTENDENCE OF MISTER GOBY THE WHITTAW OTHERWISE SADDLER WHO ENTERTAINS THEM WITH THE LATEST TREDDLESTON GOSSIP,F,FHOR THE GREAT BARN DOORS ARE THROWN WIDE OPEN AND MEN ARE BUSY THERE MENDING THE HARNESS UNDER THE SUPERINTENDENCS OF MISTER GOBY THE WHIDA OTHERWISE SADDLER WHO ENTERTAINS THEM WITH THE LATEST TRETDLESTON GOSSIP,0.1142857142857142,3.126999999999999,2.297999999999999,7,5,14.405,11.278,13.772,35,179,0.4115714285714285,0.0804748603351955,0.3934857142857142,0.0769385474860335,0.0318538676866211,24206.0,-31.426802,-14.984368,-8.962804,-7.2202888,-5.914848,-4.475793,0.3789703,14.405,183.47282051805624,33.09589024402077,12.53751074688786,0.0219338239461512,0.0001201469181544,0.0098228571662133,0.0113643820036307,0.0294685714986399,0.09941652444576,0.9671973135274858,0.0374147573812511,0.0581407759863283,0.0920913165192899,0.1122442721437535,453.0207929838882,1679.6764884058164,2560.042869171945,3751.8427112653176,431.3175236493015,1695.6068524876891,2675.970095018143,3800.0416327928215,0.3284246078847528,1122.9080363811734,2150.734025986989,1651.3836070969096,17.058829308563148,1083.2923806131623,16.154456832877095
test-clean/2094/142345/2094-142345-0010.flac,2094,HETTY SORREL OFTEN TOOK THE OPPORTUNITY WHEN HER AUNT'S BACK WAS TURNED OF LOOKING AT THE PLEASING REFLECTION OF HERSELF IN THOSE POLISHED SURFACES FOR THE OAK TABLE WAS USUALLY TURNED UP LIKE A SCREEN AND WAS MORE FOR ORNAMENT THAN FOR USE AND SHE COULD SEE HERSELF SOMETIMES IN THE GREAT ROUND PEWTER DISHES THAT WERE RANGED ON THE SHELVES ABOVE THE LONG DEAL DINNER TABLE OR IN THE HOBS OF THE GRATE WHICH ALWAYS SHONE LIKE JASPER,F,HETTYS SOURL OFTEN TOOK THE OPPORTUNITY WHEN HER AUNT'S BACK WAS TURNED OF LOOKING AT THE PLEASING REFLECTION OF HERSELF IN THOSE POLISHED SERVICES FOR THE OAK TABLE WAS USUALLY TURNED UP LIKE A SCREEN AND WAS MORE FOR ORNAMENT THAN FOR USE AND SHE COULD SEE HERSELF SOMETIMES IN THE GREAT ROUND PUTER DISHES THAT WERE ARRANGED ON THE SHELVES ABOVE THE LONG DEAL DINNER TABLE OR IN THE HOBS OF THE GREAT WHICH ALWAYS SHONE LIKE JASPER,0.0759493670886076,7.059000000000002,5.961000000000003,16,14,30.615,23.556,29.556,79,355,0.3875316455696202,0.0862394366197183,0.374126582278481,0.083256338028169,0.0374416218798503,55795.0,-31.33642,-14.621991,-8.651972,-6.7567163,-5.5368733,-4.0599923,0.40253112,30.615,192.0661947013227,34.06752390768973,12.090745624608502,0.017884556725828,9.332115244649862e-05,0.0072406371520138,0.0083456569855722,0.0217219114560414,0.0906567565154414,0.8919147838273908,0.0311730499501581,0.0508206290026545,0.0911484369866467,0.0935191498504743,464.0808857546444,1682.942933918774,2624.819143248272,3740.393054651895,421.8397961919338,1672.505155267072,2726.851237026781,3766.233430579482,0.3021786685365714,1114.797878129183,2146.857404766317,1640.6688150329985,17.186142305246754,1081.8391776472245,16.17615664285598
test-clean/2094/142345/2094-142345-0011.flac,2094,DO NOT SUPPOSE HOWEVER THAT MISSUS POYSER WAS ELDERLY OR SHREWISH IN HER APPEARANCE SHE WAS A GOOD LOOKING WOMAN NOT MORE THAN EIGHT AND THIRTY OF FAIR COMPLEXION AND SANDY HAIR WELL SHAPEN LIGHT FOOTED,F,DO NOT SUPPOSE HOWEVER THAT MISSUS POYSER WAS ELDERLY OR SHREWISH IN HER APPEARANCE SHE WAS A GOOD LOOKING WOMAN NOT MORE THAN EIGHT AND THIRTY A FAIR COMPLEXION AND SANDY HAIR WELL SHAPEN LIGHT FOOTED,0.0277777777777777,5.132000000000003,3.968000000000001,8,6,16.26,11.127999999999998,15.107,36,166,0.4516666666666667,0.0979518072289156,0.4196388888888889,0.0910060240963855,0.0371137755915338,22478.0,-32.254868,-14.957302,-8.923758,-6.848435,-5.503992,-3.9912372,0.4167186,16.26,190.5750615328535,36.36263202732736,13.587096502459598,0.0177809393890608,9.375170804162124e-05,0.0069433213198045,0.0076469479709424,0.0208299639594136,0.0845504331385097,0.8616085987834236,0.0292786742905363,0.0460904111874831,0.0807428527471197,0.0878360228716089,425.3932404121359,1689.784521670659,2593.446003484069,3780.228832436081,401.6142990212189,1709.7020334561323,2722.556478472754,3819.246186998996,0.358438805487957,1139.2106293259258,2163.2797494872752,1634.635914996767,17.31181923385863,1092.3387166844373,16.020671731857625
test-clean/2094/142345/2094-142345-0012.flac,2094,THE FAMILY LIKENESS BETWEEN HER AND HER NIECE DINAH MORRIS WITH THE CONTRAST BETWEEN HER KEENNESS AND DINAH'S SERAPHIC GENTLENESS OF EXPRESSION MIGHT HAVE SERVED A PAINTER AS AN EXCELLENT SUGGESTION FOR A MARTHA AND MARY,F,THE FAMILY LIKENESS BETWEEN HER AND HER NIECE DINA MORUS WITH A CONTRAST BETWEEN HER KEENNESS AND DINA'S SERAFFIC GENTLENESS OF EXPRESSION MIGHT HAVE SERVED A PAINTER AS AN EXCELLENT SUGGESTION FOR A MARTHA AND MARY,0.1388888888888889,4.292999999999999,3.11,9,7,16.13,11.837,14.981,36,182,0.4480555555555555,0.0886263736263736,0.4161388888888889,0.0823131868131868,0.0401789001560175,29501.0,-29.389753,-13.114296,-7.6157913,-5.950473,-4.7600875,-3.3679054,0.4162953,16.13,190.4680763555741,36.13115070158779,12.53546901210699,0.0199548184699711,0.0001054559807154,0.0076153718586151,0.0086703542662837,0.0228461155758455,0.0900793446128892,0.927506751189019,0.0308878240861278,0.0467329118117123,0.0783315952815849,0.0926634722583835,478.2635560474708,1786.6788704791188,2604.479384036768,3732.026835415024,424.3746524985169,1789.9094064688743,2745.2868430551453,3781.088230225439,0.5326441694556036,1118.9045259089742,2185.164783061994,1675.6999498514426,16.854891086050706,1094.9560642561653,15.982376436161616
test-clean/2094/142345/2094-142345-0013.flac,2094,HER TONGUE WAS NOT LESS KEEN THAN HER EYE AND WHENEVER A DAMSEL CAME WITHIN EARSHOT SEEMED TO TAKE UP AN UNFINISHED LECTURE AS A BARREL ORGAN TAKES UP A TUNE PRECISELY AT THE POINT WHERE IT HAD LEFT OFF,F,HER TONGUE WAS NOT LESS KEEN THAN HER EYE AND WHENEVER A DAMSEL CAME WITHIN EAR SHOT SEEMED TO TAKE UP AN UNFINISHED LUXTURE AS A BARREL ORGAN TAKES UP A TUNE PRECISELY AT THE POINT WHERE IT HAD LEFT OFF,0.075,3.681999999999997,2.352999999999997,7,5,14.25,10.568000000000003,12.955,40,163,0.35625,0.0874233128834355,0.323875,0.0794785276073619,0.0337930619144351,22501.0,-30.343597,-14.154605,-8.330247,-6.6101246,-5.460661,-4.072198,0.4105236,14.25,180.8111684554083,31.02503995627113,13.268608074684872,0.0194200454477767,0.0001079025907404,0.0081125218590278,0.0081633192819041,0.0243375655770836,0.0822011345305178,0.8175878155039935,0.030979532639396,0.0479848216510401,0.0727065117496045,0.0929385979181881,478.5142297599908,1734.0812412584153,2616.421406621543,3709.061621145812,428.9198999003525,1713.1099065304118,2745.85828116644,3763.923679784106,0.4096707930935892,1111.6679266279175,2162.952941845328,1660.0458660393203,16.982272238625477,1086.7858758050602,16.102528004457636
test-clean/2094/142345/2094-142345-0014.flac,2094,THE FACT THAT IT WAS CHURNING DAY WAS ANOTHER REASON WHY IT WAS INCONVENIENT TO HAVE THE WHITTAWS AND WHY CONSEQUENTLY MISSUS POYSER SHOULD SCOLD MOLLY THE HOUSEMAID WITH UNUSUAL SEVERITY,F,THE FACT THAT IT WAS CHUARNING DAY WAS ANOTHER REASON WHY IT WAS INCONVENIENT TO HAVE THE WIDOAWS AND WHY CONSEQUENTLY MISSUS POYSER SHOULD SCOLD MOLLY THE HOUSEMAID WITH UNUSUAL SEVERITY,0.064516129032258,1.673999999999999,0.919999999999999,6,4,12.995,11.321,12.385,31,155,0.4191935483870967,0.0838387096774193,0.3995161290322581,0.0799032258064516,0.0271599883379283,21945.0,-30.812216,-14.724795,-8.977476,-6.7808266,-5.488783,-4.300352,0.3835892,12.995,177.15152255703148,30.55760621481285,10.278899535336864,0.0206789751982984,0.0001173763171457,0.008819302996777,0.0100474590753164,0.026457908990331,0.1151508835070586,1.0811845334073444,0.0490053353222225,0.0779446069501622,0.0984341616330404,0.1470160059666675,462.72534485397705,1801.7299904364213,2706.9307909504582,3755.838105143181,410.94265105665465,1779.885007637532,2720.5646090025066,3805.4713719828615,0.4713579802692261,1131.509573642069,2179.215909919889,1658.861648102279,17.054279958942466,1095.0409600681385,15.981137362123029
test-clean/2094/142345/2094-142345-0015.flac,2094,TO ALL APPEARANCE MOLLY HAD GOT THROUGH HER AFTER DINNER WORK IN AN EXEMPLARY MANNER HAD CLEANED HERSELF WITH GREAT DISPATCH AND NOW CAME TO ASK SUBMISSIVELY IF SHE SHOULD SIT DOWN TO HER SPINNING TILL MILKING TIME,F,TO ALL APPEARANCE MOLLY HAD GOT THROUGH HER AFTER DINNER WORK IN AN EXEMPLERY MANNER HAD CLEANED HERSELF WITH GREAT DISPATCH AND NOW CAME TO ASK SUBMISSIVELY IF SHE SHOULD SIT DOWN TO HER SPINNING TILL MILKING TIME,0.0263157894736842,3.439,2.384999999999999,9,7,15.015,11.576,13.988,37,177,0.4058108108108108,0.0848305084745762,0.378054054054054,0.0790282485875706,0.0306733316796777,27933.0,-31.889297,-14.719186,-8.762006,-6.6891055,-5.364266,-3.943248,0.4013802,15.015,190.243262729936,32.77402532558218,12.337890286311383,0.017492732330025,9.231934958521778e-05,0.0071946949140394,0.0081190337579022,0.0215840847421183,0.098720540382409,0.94363991426298,0.0408358673396434,0.0629503304748609,0.0842266284940022,0.1225076020189302,468.4996005106583,1712.1569511813298,2587.874832332951,3688.949312583636,418.7265661329584,1727.0870902007,2698.746100357009,3717.962255442163,0.2745176033256162,1099.7452297697348,2140.630503033208,1641.2620945569947,17.195250995658167,1074.272717300363,16.290090698735543
test-clean/2094/142345/2094-142345-0016.flac,2094,SPINNING INDEED,F,SPINNING INDEED,0.0,1.037,0.0,2,0,2.26,1.223,1.2480000000000002,2,14,1.13,0.1614285714285714,0.6240000000000001,0.0891428571428571,0.0348720759898366,3408.0,-38.491646,-17.96123,-11.033445,-7.743266,-5.328249,-3.4359505,0.48720878,2.26,200.367069519908,51.48765994143974,12.716479175290004,0.0238876735905277,0.000119540451002,0.0095164412624117,0.0115196497400215,0.0285493237872352,0.0914013491452904,0.9739973628004956,0.0362144376540711,0.0658006511651663,0.0897205808553137,0.1086433129622133,346.4878785911724,2222.8605196929816,2970.53027421146,3838.767233732944,329.3004918872576,2398.886413634936,3060.0403273483635,4073.975356099956,2.011901560770576,1248.224954737566,2465.550647242628,1771.4826489805023,16.711426336017595,1222.4759252912754,14.315210334984986
test-clean/2094/142345/2094-142345-0017.flac,2094,I NEVER KNEW YOUR EQUALS FOR GALLOWSNESS,F,I NEVER KNEW YOUR EQUALS FOR GALLOWSNESS,0.0,0.5729999999999998,0.3419999999999999,2,1,2.835,2.262,2.627,7,34,0.4049999999999999,0.0833823529411764,0.3752857142857143,0.0772647058823529,0.041732994793679,6902.0,-31.939163,-14.21444,-8.626635,-6.618871,-5.052231,-3.0678873,0.3722471,2.835,194.9237885626532,44.7517044102648,11.832858189581971,0.0136863341109887,6.998733813037132e-05,0.0057072235588404,0.0067424641222008,0.0171216706765213,0.0844829669453299,0.859650621673724,0.0317283750981416,0.0553035014644951,0.07549540228482,0.0951851252944248,413.5399345410658,1641.913667292264,2506.9969772568124,3688.927852029028,404.7938309135185,1613.7376243867411,2665.1010366532605,3655.824679411091,-0.0629334285151923,1083.6769494991909,2084.8642928411527,1588.3326452484623,17.763125145852257,1051.4829676956592,16.643160695556976
test-clean/2094/142345/2094-142345-0018.flac,2094,WHO TAUGHT YOU TO SCRUB A FLOOR I SHOULD LIKE TO KNOW,F,WHO TAUGHT YOU TO SCRUB A FLOOR I SHOULD LIKE TO KNOW,0.0,0.9939999999999996,0.488,4,2,3.155,2.161,2.797,12,42,0.2629166666666666,0.0751190476190476,0.2330833333333333,0.066595238095238,0.0311559064018766,4698.0,-29.611782,-13.313198,-7.647087,-5.6761556,-4.415933,-3.1196706,0.4604413,3.155,173.0607366189504,42.928878624976775,9.305397807047068,0.0248940284085762,0.0001447209299289,0.0095277415881604,0.0102655648299681,0.0285832247644813,0.107646140080658,1.0832269581946343,0.0412236018648738,0.0679917232127198,0.09686442101244,0.1236708055946214,469.7584239695951,1515.1199619242263,2565.140243735901,3621.973866724015,473.7220105598888,1485.1514936145904,2648.118689195164,3664.301312523393,-0.0751663945016671,1063.5264339878347,2067.823376473259,1616.425660463499,17.345551017174596,1043.330455358172,16.77320920723272
